1.181239358256168792e+01,5.548914493639879097e+00,1.986721436550303110e+01,0.000000000000000000e+00
1.273470454372623450e+01,5.581427804129629244e+00,1.973442873100605865e+01,0.000000000000000000e+00
1.365701550489077931e+01,5.613941114619379391e+00,1.960164309650908976e+01,0.000000000000000000e+00
1.457932646605532412e+01,5.646454425109129538e+00,1.946885746201212086e+01,0.000000000000000000e+00
1.550163742721986893e+01,5.678967735598879685e+00,1.933607182751514841e+01,0.000000000000000000e+00
1.642394838838441729e+01,5.711481046088629832e+00,1.920328619301817952e+01,0.000000000000000000e+00
1.734625934954896209e+01,5.743994356578379978e+00,1.907050055852121062e+01,0.000000000000000000e+00
1.826857031071350690e+01,5.776507667068130125e+00,1.893771492402424172e+01,0.000000000000000000e+00
1.919088127187805171e+01,5.809020977557880272e+00,1.880492928952726928e+01,0.000000000000000000e+00
2.011319223304259651e+01,5.841534288047630419e+00,1.867214365503030038e+01,0.000000000000000000e+00
2.102512232589754149e+01,5.810686438486603045e+00,1.869469615305629517e+01,0.000000000000000000e+00
2.193703028228993190e+01,5.779755439553909468e+00,1.871724865108228997e+01,0.000000000000000000e+00
2.284893823868231877e+01,5.748824440621216780e+00,1.873980114910828476e+01,0.000000000000000000e+00
2.376084619507470919e+01,5.717893441688523204e+00,1.876235364713427956e+01,0.000000000000000000e+00
2.467275415146709605e+01,5.686962442755829628e+00,1.878490614516027080e+01,0.000000000000000000e+00
2.558466210785948647e+01,5.656031443823136051e+00,1.880745864318626559e+01,0.000000000000000000e+00
2.649657006425187333e+01,5.625100444890442475e+00,1.883001114121226038e+01,0.000000000000000000e+00
2.740847802064426020e+01,5.594169445957749787e+00,1.885256363923825518e+01,0.000000000000000000e+00
2.832038597703665062e+01,5.563238447025056210e+00,1.887511613726424997e+01,0.000000000000000000e+00
2.923229393342903748e+01,5.532307448092362634e+00,1.889766863529024477e+01,0.000000000000000000e+00
3.020035821613944549e+01,5.531791059552761958e+00,1.890358821324303662e+01,0.000000000000000000e+00
3.116829507287667056e+01,5.531197667063397105e+00,1.890950779119582847e+01,0.000000000000000000e+00
3.213623192961389208e+01,5.530604274574032253e+00,1.891542736914862033e+01,0.000000000000000000e+00
3.310416878635111715e+01,5.530010882084667401e+00,1.892134694710141218e+01,0.000000000000000000e+00
3.407210564308833511e+01,5.529417489595302548e+00,1.892726652505420049e+01,0.000000000000000000e+00
3.504004249982556018e+01,5.528824097105937696e+00,1.893318610300699234e+01,0.000000000000000000e+00
3.600797935656278526e+01,5.528230704616572844e+00,1.893910568095978419e+01,0.000000000000000000e+00
3.697591621330001033e+01,5.527637312127207991e+00,1.894502525891257605e+01,0.000000000000000000e+00
3.794385307003722829e+01,5.527043919637843139e+00,1.895094483686536790e+01,0.000000000000000000e+00
3.891178992677445336e+01,5.526450527148478287e+00,1.895686441481815976e+01,0.000000000000000000e+00
3.981038109824838500e+01,5.551771735686752862e+00,1.891874342673993681e+01,0.000000000000000000e+00
4.070868703703808933e+01,5.577136067179299772e+00,1.888062243866171386e+01,0.000000000000000000e+00
4.160699297582780076e+01,5.602500398671846682e+00,1.884250145058349091e+01,0.000000000000000000e+00
4.250529891461750509e+01,5.627864730164393592e+00,1.880438046250526796e+01,0.000000000000000000e+00
4.340360485340721652e+01,5.653229061656940502e+00,1.876625947442704501e+01,0.000000000000000000e+00
4.430191079219692085e+01,5.678593393149487412e+00,1.872813848634881850e+01,0.000000000000000000e+00
4.520021673098663229e+01,5.703957724642034322e+00,1.869001749827059555e+01,0.000000000000000000e+00
4.609852266977633661e+01,5.729322056134581231e+00,1.865189651019237260e+01,0.000000000000000000e+00
4.699682860856604805e+01,5.754686387627128141e+00,1.861377552211414965e+01,0.000000000000000000e+00
4.789513454735575237e+01,5.780050719119675051e+00,1.857565453403592670e+01,0.000000000000000000e+00
4.897679431789509152e+01,5.791913931768481127e+00,1.889360607942112935e+01,0.000000000000000000e+00
5.005847807923161952e+01,5.803860261636007323e+00,1.921155762480633200e+01,0.000000000000000000e+00
5.114016184056814751e+01,5.815806591503532630e+00,1.952950917019153820e+01,0.000000000000000000e+00
5.222184560190467550e+01,5.827752921371058825e+00,1.984746071557674085e+01,0.000000000000000000e+00
5.330352936324120350e+01,5.839699251238584132e+00,2.016541226096194350e+01,0.000000000000000000e+00
5.438521312457773149e+01,5.851645581106109439e+00,2.048336380634714615e+01,0.000000000000000000e+00
5.546689688591425949e+01,5.863591910973635635e+00,2.080131535173234880e+01,0.000000000000000000e+00
5.654858064725078748e+01,5.875538240841160942e+00,2.111926689711755500e+01,0.000000000000000000e+00
5.763026440858731547e+01,5.887484570708687137e+00,2.143721844250275765e+01,0.000000000000000000e+00
5.871194816992384347e+01,5.899430900576212444e+00,2.175516998788796030e+01,0.000000000000000000e+00
5.980115785723155852e+01,5.883929991276106719e+00,2.176108956584075216e+01,0.000000000000000000e+00
6.089033732896420048e+01,5.868346091716733604e+00,2.176700914379354401e+01,0.000000000000000000e+00
6.197951680069684954e+01,5.852762192157359600e+00,2.177292872174633587e+01,0.000000000000000000e+00
6.306869627242949150e+01,5.837178292597986484e+00,2.177884829969912772e+01,0.000000000000000000e+00
6.415787574416214056e+01,5.821594393038612480e+00,2.178476787765191602e+01,0.000000000000000000e+00
6.524705521589478963e+01,5.806010493479239365e+00,2.179068745560470788e+01,0.000000000000000000e+00
6.633623468762743869e+01,5.790426593919865361e+00,2.179660703355749973e+01,0.000000000000000000e+00
6.742541415936007354e+01,5.774842694360492246e+00,2.180252661151029159e+01,0.000000000000000000e+00
6.851459363109272260e+01,5.759258794801118242e+00,2.180844618946308344e+01,0.000000000000000000e+00
6.960377310282537167e+01,5.743674895241745126e+00,2.181436576741587530e+01,0.000000000000000000e+00
7.057375251200897992e+01,5.760181603613298229e+00,2.158592435506862373e+01,0.000000000000000000e+00
7.154376932789902810e+01,5.776605505037140986e+00,2.135748294272136860e+01,0.000000000000000000e+00
7.251378614378907628e+01,5.793029406460982855e+00,2.112904153037411703e+01,0.000000000000000000e+00
7.348380295967912446e+01,5.809453307884825612e+00,2.090060011802686191e+01,0.000000000000000000e+00
7.445381977556917263e+01,5.825877209308668370e+00,2.067215870567961034e+01,0.000000000000000000e+00
7.542383659145922081e+01,5.842301110732511127e+00,2.044371729333235876e+01,0.000000000000000000e+00
7.639385340734926899e+01,5.858725012156353884e+00,2.021527588098510364e+01,0.000000000000000000e+00
7.736387022323931717e+01,5.875148913580195753e+00,1.998683446863785207e+01,0.000000000000000000e+00
7.833388703912936535e+01,5.891572815004038510e+00,1.975839305629059695e+01,0.000000000000000000e+00
7.930390385501941353e+01,5.907996716427881267e+00,1.952995164394334537e+01,0.000000000000000000e+00
8.024040801472150974e+01,5.943283078124088625e+00,1.939716600944637648e+01,0.000000000000000000e+00
8.117717958729768668e+01,5.978619190112934412e+00,1.926438037494940403e+01,0.000000000000000000e+00
8.211395115987387783e+01,6.013955302101780198e+00,1.913159474045243513e+01,0.000000000000000000e+00
8.305072273245005476e+01,6.049291414090625985e+00,1.899880910595546624e+01,0.000000000000000000e+00
8.398749430502624591e+01,6.084627526079471771e+00,1.886602347145849734e+01,0.000000000000000000e+00
8.492426587760242285e+01,6.119963638068317557e+00,1.873323783696152489e+01,0.000000000000000000e+00
8.586103745017861399e+01,6.155299750057163344e+00,1.860045220246455600e+01,0.000000000000000000e+00
8.679780902275479093e+01,6.190635862046009130e+00,1.846766656796758710e+01,0.000000000000000000e+00
8.773458059533098208e+01,6.225971974034854917e+00,1.833488093347061465e+01,0.000000000000000000e+00
8.867135216790715901e+01,6.261308086023700703e+00,1.820209529897364575e+01,0.000000000000000000e+00
8.960969862974614841e+01,6.259509506447187732e+00,1.820801487692643761e+01,0.000000000000000000e+00
9.054826062765268091e+01,6.257647358347263378e+00,1.821393445487922946e+01,0.000000000000000000e+00
9.148682262555921341e+01,6.255785210247338135e+00,1.821985403283202132e+01,0.000000000000000000e+00
9.242538462346574590e+01,6.253923062147412892e+00,1.822577361078481317e+01,0.000000000000000000e+00
9.336394662137226419e+01,6.252060914047488538e+00,1.823169318873760147e+01,0.000000000000000000e+00
9.430250861927879669e+01,6.250198765947563295e+00,1.823761276669039333e+01,0.000000000000000000e+00
9.524107061718532918e+01,6.248336617847638053e+00,1.824353234464318518e+01,0.000000000000000000e+00
9.617963261509186168e+01,6.246474469747712810e+00,1.824945192259597704e+01,0.000000000000000000e+00
9.711819461299839418e+01,6.244612321647788455e+00,1.825537150054876889e+01,0.000000000000000000e+00
9.805675661090492667e+01,6.242750173547863213e+00,1.826129107850156075e+01,0.000000000000000000e+00
9.894770565956039832e+01,6.261307203651443665e+00,1.822317009042333780e+01,0.000000000000000000e+00
9.983852512380299515e+01,6.279941012247719279e+00,1.818504910234511485e+01,0.000000000000000000e+00
1.007293445880455778e+02,6.298574820843994004e+00,1.814692811426689190e+01,0.000000000000000000e+00
1.016201640522881746e+02,6.317208629440269618e+00,1.810880712618866895e+01,0.000000000000000000e+00
1.025109835165307572e+02,6.335842438036544344e+00,1.807068613811044600e+01,0.000000000000000000e+00
1.034018029807733399e+02,6.354476246632819070e+00,1.803256515003221949e+01,0.000000000000000000e+00
1.042926224450159367e+02,6.373110055229094684e+00,1.799444416195399654e+01,0.000000000000000000e+00
1.051834419092585193e+02,6.391743863825369409e+00,1.795632317387577359e+01,0.000000000000000000e+00
1.060742613735011162e+02,6.410377672421645023e+00,1.791820218579755064e+01,0.000000000000000000e+00
1.069650808377436988e+02,6.429011481017919749e+00,1.788008119771932769e+01,0.000000000000000000e+00
1.077354229212853483e+02,6.445339281584933744e+00,1.765163978537207612e+01,0.000000000000000000e+00
1.085058154046444230e+02,6.461584706878992002e+00,1.742319837302482100e+01,0.000000000000000000e+00
1.092762078880035119e+02,6.477830132173050259e+00,1.719475696067756942e+01,0.000000000000000000e+00
1.100466003713625867e+02,6.494075557467108517e+00,1.696631554833031430e+01,0.000000000000000000e+00
1.108169928547216756e+02,6.510320982761166775e+00,1.673787413598306273e+01,0.000000000000000000e+00
1.115873853380807645e+02,6.526566408055225921e+00,1.650943272363581116e+01,0.000000000000000000e+00
1.123577778214398393e+02,6.542811833349284178e+00,1.628099131128855603e+01,0.000000000000000000e+00
1.131281703047989282e+02,6.559057258643342436e+00,1.605254989894130446e+01,0.000000000000000000e+00
1.138985627881580029e+02,6.575302683937400694e+00,1.582410848659405112e+01,0.000000000000000000e+00
1.146689552715170919e+02,6.591548109231458952e+00,1.559566707424679777e+01,0.000000000000000000e+00
1.153164674350716581e+02,6.592711506297514568e+00,1.536722566189954442e+01,0.000000000000000000e+00
1.159639504391520148e+02,6.593957917231452193e+00,1.513878424955229107e+01,0.000000000000000000e+00
1.166114334432323574e+02,6.595204328165390706e+00,1.491034283720503950e+01,0.000000000000000000e+00
1.172589164473126999e+02,6.596450739099329219e+00,1.468190142485778615e+01,0.000000000000000000e+00
1.179063994513930425e+02,6.597697150033267732e+00,1.445346001251053281e+01,0.000000000000000000e+00
1.185538824554733992e+02,6.598943560967205357e+00,1.422501860016327946e+01,0.000000000000000000e+00
1.192013654595537417e+02,6.600189971901143871e+00,1.399657718781602611e+01,0.000000000000000000e+00
1.198488484636340843e+02,6.601436382835082384e+00,1.376813577546877454e+01,0.000000000000000000e+00
1.204963314677144410e+02,6.602682793769020009e+00,1.353969436312152119e+01,0.000000000000000000e+00
1.211438144717947836e+02,6.603929204702958522e+00,1.331125295077426784e+01,0.000000000000000000e+00
1.217942435950823636e+02,6.609233021706243605e+00,1.330745826319172487e+01,0.000000000000000000e+00
1.224449140465930981e+02,6.614594323381298047e+00,1.330366357560918011e+01,0.000000000000000000e+00
1.230955844981038467e+02,6.619955625056351600e+00,1.329986888802663714e+01,0.000000000000000000e+00
1.237462549496145812e+02,6.625316926731406042e+00,1.329607420044409238e+01,0.000000000000000000e+00
1.243969254011253298e+02,6.630678228406459596e+00,1.329227951286154941e+01,0.000000000000000000e+00
1.250475958526360785e+02,6.636039530081513149e+00,1.328848482527900643e+01,0.000000000000000000e+00
1.256982663041468129e+02,6.641400831756567591e+00,1.328469013769646168e+01,0.000000000000000000e+00
1.263489367556575615e+02,6.646762133431621145e+00,1.328089545011391870e+01,0.000000000000000000e+00
1.269996072071682960e+02,6.652123435106675586e+00,1.327710076253137395e+01,0.000000000000000000e+00
1.276502776586790446e+02,6.657484736781729140e+00,1.327330607494883097e+01,0.000000000000000000e+00
1.282841978162547889e+02,6.651861456521326765e+00,1.327922565290162282e+01,0.000000000000000000e+00
1.289180261772885103e+02,6.646158065202862453e+00,1.328514523085441468e+01,0.000000000000000000e+00
1.295518545383222317e+02,6.640454673884397252e+00,1.329106480880720476e+01,0.000000000000000000e+00
1.301856828993559532e+02,6.634751282565932939e+00,1.329698438675999661e+01,0.000000000000000000e+00
1.308195112603896746e+02,6.629047891247468627e+00,1.330290396471278846e+01,0.000000000000000000e+00
1.314533396214233960e+02,6.623344499929004314e+00,1.330882354266558032e+01,0.000000000000000000e+00
1.320871679824571174e+02,6.617641108610540002e+00,1.331474312061837217e+01,0.000000000000000000e+00
1.327209963434908389e+02,6.611937717292074801e+00,1.332066269857116225e+01,0.000000000000000000e+00
1.333548247045245603e+02,6.606234325973610488e+00,1.332658227652395411e+01,0.000000000000000000e+00
1.339886530655582817e+02,6.600530934655146176e+00,1.333250185447674596e+01,0.000000000000000000e+00
1.346583239176815425e+02,6.601563116505266393e+00,1.333842143242953782e+01,0.000000000000000000e+00
1.353281487250714008e+02,6.602669210840374170e+00,1.334434101038232967e+01,0.000000000000000000e+00
1.359979735324612591e+02,6.603775305175482835e+00,1.335026058833511975e+01,0.000000000000000000e+00
1.366677983398511174e+02,6.604881399510590612e+00,1.335618016628791160e+01,0.000000000000000000e+00
1.373376231472409756e+02,6.605987493845699277e+00,1.336209974424070346e+01,0.000000000000000000e+00
1.380074479546308339e+02,6.607093588180807942e+00,1.336801932219349531e+01,0.000000000000000000e+00
1.386772727620206922e+02,6.608199682515915718e+00,1.337393890014628717e+01,0.000000000000000000e+00
1.393470975694105505e+02,6.609305776851024383e+00,1.337985847809907725e+01,0.000000000000000000e+00
1.400169223768004088e+02,6.610411871186132160e+00,1.338577805605186910e+01,0.000000000000000000e+00
1.406867471841902670e+02,6.611517965521240825e+00,1.339169763400466096e+01,0.000000000000000000e+00
1.413754527921446993e+02,6.611505079254180295e+00,1.339761721195745281e+01,0.000000000000000000e+00
1.420641091320290457e+02,6.611574611040504479e+00,1.340353678991024466e+01,0.000000000000000000e+00
1.427527654719133920e+02,6.611644142826827775e+00,1.340945636786303474e+01,0.000000000000000000e+00
1.434414218117977100e+02,6.611713674613151959e+00,1.341537594581582660e+01,0.000000000000000000e+00
1.441300781516820280e+02,6.611783206399476143e+00,1.342129552376861845e+01,0.000000000000000000e+00
1.448187344915663743e+02,6.611852738185800327e+00,1.342721510172141031e+01,0.000000000000000000e+00
1.455073908314507207e+02,6.611922269972124511e+00,1.343313467967420216e+01,0.000000000000000000e+00
1.461960471713350387e+02,6.611991801758447806e+00,1.343905425762699224e+01,0.000000000000000000e+00
1.468847035112193566e+02,6.612061333544771990e+00,1.344497383557978409e+01,0.000000000000000000e+00
1.475733598511037030e+02,6.612130865331096174e+00,1.345089341353257595e+01,0.000000000000000000e+00
1.482240383617639168e+02,6.624930492714089070e+00,1.345681299148536780e+01,0.000000000000000000e+00
1.488749014234170147e+02,6.637799515721103383e+00,1.346273256943815966e+01,0.000000000000000000e+00
1.495257644850700842e+02,6.650668538728117696e+00,1.346865214739094974e+01,0.000000000000000000e+00
1.501766275467231821e+02,6.663537561735131121e+00,1.347457172534374159e+01,0.000000000000000000e+00
1.508274906083762801e+02,6.676406584742144545e+00,1.348049130329653345e+01,0.000000000000000000e+00
1.514783536700293780e+02,6.689275607749158858e+00,1.348641088124932530e+01,0.000000000000000000e+00
1.521292167316824759e+02,6.702144630756173171e+00,1.349233045920211715e+01,0.000000000000000000e+00
1.527800797933355454e+02,6.715013653763186596e+00,1.349825003715490723e+01,0.000000000000000000e+00
1.534309428549886434e+02,6.727882676770200021e+00,1.350416961510769909e+01,0.000000000000000000e+00
1.540818059166417413e+02,6.740751699777214334e+00,1.351008919306049094e+01,0.000000000000000000e+00
1.547634631998741099e+02,6.725162971462389727e+00,1.351600877101328280e+01,0.000000000000000000e+00
1.554453755404030915e+02,6.709627895318154955e+00,1.352192834896607465e+01,0.000000000000000000e+00
1.561272878809321014e+02,6.694092819173919295e+00,1.352784792691886473e+01,0.000000000000000000e+00
1.568092002214611114e+02,6.678557743029684524e+00,1.353376750487165658e+01,0.000000000000000000e+00
1.574911125619901213e+02,6.663022666885449752e+00,1.353968708282444844e+01,0.000000000000000000e+00
1.581730249025191029e+02,6.647487590741214980e+00,1.354560666077724029e+01,0.000000000000000000e+00
1.588549372430481128e+02,6.631952514596980208e+00,1.355152623873003215e+01,0.000000000000000000e+00
1.595368495835771228e+02,6.616417438452744548e+00,1.355744581668282223e+01,0.000000000000000000e+00
1.602187619241061043e+02,6.600882362308509776e+00,1.356336539463561408e+01,0.000000000000000000e+00
1.609006742646351142e+02,6.585347286164275005e+00,1.356928497258840594e+01,0.000000000000000000e+00
1.616140589754396046e+02,6.580225996818906076e+00,1.357520455054119779e+01,0.000000000000000000e+00
1.623277561217878144e+02,6.575133749621928203e+00,1.358112412849398964e+01,0.000000000000000000e+00
1.630414532681360242e+02,6.570041502424949442e+00,1.358704370644677972e+01,0.000000000000000000e+00
1.637551504144842340e+02,6.564949255227971570e+00,1.359296328439957158e+01,0.000000000000000000e+00
1.644688475608324438e+02,6.559857008030992809e+00,1.359888286235236343e+01,0.000000000000000000e+00
1.651825447071806821e+02,6.554764760834014048e+00,1.360480244030515529e+01,0.000000000000000000e+00
1.658962418535288919e+02,6.549672513637036175e+00,1.361072201825794714e+01,0.000000000000000000e+00
1.666099389998771017e+02,6.544580266440057414e+00,1.361664159621073722e+01,0.000000000000000000e+00
1.673236361462253114e+02,6.539488019243079542e+00,1.362256117416352907e+01,0.000000000000000000e+00
1.680373332925735212e+02,6.534395772046100781e+00,1.362848075211632093e+01,0.000000000000000000e+00
1.687503376223822329e+02,6.557339760434635068e+00,1.365103325014231572e+01,0.000000000000000000e+00
1.694632970653179598e+02,6.580366323138086670e+00,1.367358574816831052e+01,0.000000000000000000e+00
1.701762565082537151e+02,6.603392885841538273e+00,1.369613824619430353e+01,0.000000000000000000e+00
1.708892159511894420e+02,6.626419448544989876e+00,1.371869074422029833e+01,0.000000000000000000e+00
1.716021753941251689e+02,6.649446011248441479e+00,1.374124324224629312e+01,0.000000000000000000e+00
1.723151348370608957e+02,6.672472573951893082e+00,1.376379574027228792e+01,0.000000000000000000e+00
1.730280942799966226e+02,6.695499136655344685e+00,1.378634823829828271e+01,0.000000000000000000e+00
1.737410537229323779e+02,6.718525699358796288e+00,1.380890073632427573e+01,0.000000000000000000e+00
1.744540131658681048e+02,6.741552262062247891e+00,1.383145323435027052e+01,0.000000000000000000e+00
1.751669726088038317e+02,6.764578824765699494e+00,1.385400573237626531e+01,0.000000000000000000e+00
1.759008059598560862e+02,6.790591639690406467e+00,1.387655823040226011e+01,0.000000000000000000e+00
1.766346766545538287e+02,6.816521645888500736e+00,1.389911072842825490e+01,0.000000000000000000e+00
1.773685473492515712e+02,6.842451652086594116e+00,1.392166322645424792e+01,0.000000000000000000e+00
1.781024180439493136e+02,6.868381658284688385e+00,1.394421572448024271e+01,0.000000000000000000e+00
1.788362887386470561e+02,6.894311664482781765e+00,1.396676822250623751e+01,0.000000000000000000e+00
1.795701594333448270e+02,6.920241670680875146e+00,1.398932072053223230e+01,0.000000000000000000e+00
1.803040301280425695e+02,6.946171676878969414e+00,1.401187321855822709e+01,0.000000000000000000e+00
1.810379008227403119e+02,6.972101683077062795e+00,1.403442571658422011e+01,0.000000000000000000e+00
1.817717715174380544e+02,6.998031689275157063e+00,1.405697821461021491e+01,0.000000000000000000e+00
1.825056422121357969e+02,7.023961695473250444e+00,1.407953071263620970e+01,0.000000000000000000e+00
1.831695326052728490e+02,7.003508009254775679e+00,1.404140972455798675e+01,0.000000000000000000e+00
1.838336809855051115e+02,6.983107092446126707e+00,1.400328873647976380e+01,0.000000000000000000e+00
1.844978293657374024e+02,6.962706175637478623e+00,1.396516774840153907e+01,0.000000000000000000e+00
1.851619777459696650e+02,6.942305258828829650e+00,1.392704676032331612e+01,0.000000000000000000e+00
1.858261261262019275e+02,6.921904342020181566e+00,1.388892577224509317e+01,0.000000000000000000e+00
1.864902745064341900e+02,6.901503425211533482e+00,1.385080478416687022e+01,0.000000000000000000e+00
1.871544228866664525e+02,6.881102508402884510e+00,1.381268379608864727e+01,0.000000000000000000e+00
1.878185712668987435e+02,6.860701591594236426e+00,1.377456280801042254e+01,0.000000000000000000e+00
1.884827196471310060e+02,6.840300674785587454e+00,1.373644181993219959e+01,0.000000000000000000e+00
1.891468680273632685e+02,6.819899757976939370e+00,1.369832083185397664e+01,0.000000000000000000e+00
1.898348522453012777e+02,6.841382587210927291e+00,1.372087332987997144e+01,0.000000000000000000e+00
1.905229161882836877e+02,6.862946331148619628e+00,1.374342582790596623e+01,0.000000000000000000e+00
1.912109801312660693e+02,6.884510075086311964e+00,1.376597832593195925e+01,0.000000000000000000e+00
1.918990440742484793e+02,6.906073819024004301e+00,1.378853082395795404e+01,0.000000000000000000e+00
1.925871080172308609e+02,6.927637562961696638e+00,1.381108332198394884e+01,0.000000000000000000e+00
1.932751719602132425e+02,6.949201306899388975e+00,1.383363582000994363e+01,0.000000000000000000e+00
1.939632359031956526e+02,6.970765050837081311e+00,1.385618831803593842e+01,0.000000000000000000e+00
1.946512998461780342e+02,6.992328794774773648e+00,1.387874081606193144e+01,0.000000000000000000e+00
